  0.6399542E+03   -0.2944841E-03   -0.2944841E-03
  0.6351885E+03   -0.9959254E-04   -0.9959254E-04
  0.6287021E+03   -0.1072721E-03   -0.1072721E-03
  0.6241758E+03   -0.1468689E-03   -0.1468689E-03
  0.6219361E+03   -0.1220942E-03   -0.1220942E-03
  0.6165171E+03   -0.1571751E-03   -0.1571751E-03
  0.6135812E+03   -0.4412570E-03   -0.4412570E-03
  0.6124122E+03   -0.5264073E-03   -0.5264073E-03
  0.6115484E+03   -0.2506580E-03   -0.2506580E-03
  0.6102194E+03   -0.4709347E-03   -0.4709347E-03
  0.6099725E+03   -0.4267012E-03   -0.4267012E-03
  0.6056960E+03   -0.2977852E-03   -0.2977852E-03
  0.6028783E+03   -0.9240330E-03   -0.9240330E-03
  0.6026061E+03   -0.7559173E-03   -0.7559173E-03
  0.6020665E+03   -0.2271394E-03   -0.2271394E-03
  0.6010256E+03   -0.5106356E-03   -0.5106356E-03
  0.5980437E+03   -0.8797373E-03   -0.8797373E-03
  0.5964913E+03   -0.6438272E-03   -0.6438272E-03
  0.5956369E+03   -0.5108786E-03   -0.5108786E-03
  0.5951673E+03   -0.5347108E-03   -0.5347108E-03
  0.5948514E+03   -0.2074351E-03   -0.2074351E-03
  0.5929729E+03   -0.7595479E-03   -0.7595479E-03
  0.5910422E+03   -0.1676096E-03   -0.1676096E-03
  0.5886487E+03   -0.3412332E-03   -0.3412332E-03
  0.5866514E+03   -0.3526848E-03   -0.3526848E-03
  0.5842049E+03   -0.3362059E-03   -0.3362059E-03
  0.5819633E+03   -0.5790610E-03   -0.5790610E-03
  0.5801619E+03   -0.5998572E-03   -0.5998572E-03
  0.5765704E+03   -0.4509932E-03   -0.4509932E-03
  0.5748020E+03   -0.3990555E-03   -0.3990555E-03
  0.5721608E+03   -0.2095975E-03   -0.2095975E-03
  0.5716240E+03   -0.4108705E-03   -0.4108705E-03
  0.5715984E+03   -0.4268630E-03   -0.4268630E-03
  0.5690023E+03   -0.1802578E-03   -0.1802578E-03
  0.5618357E+03   -0.2688039E-03   -0.2688039E-03
  0.5614769E+03   -0.4532351E-03   -0.4532351E-03
  0.5592435E+03   -0.2762749E-03   -0.2762749E-03
  0.5584728E+03   -0.1653062E-03   -0.1653062E-03
  0.5553662E+03   -0.2649279E-03   -0.2649279E-03
  0.5551417E+03   -0.1572651E-03   -0.1572651E-03
  0.5534925E+03   -0.3551940E-03   -0.3551940E-03
  0.5517320E+03   -0.2664359E-03   -0.2664359E-03
  0.5513554E+03   -0.2132879E-03   -0.2132879E-03
  0.5491104E+03   -0.2988514E-03   -0.2988514E-03
  0.5486772E+03   -0.3192950E-03   -0.3192950E-03
  0.5473699E+03   -0.2340632E-03   -0.2340632E-03
  0.5450622E+03   -0.5974968E-03   -0.5974968E-03
  0.5448713E+03   -0.3018238E-03   -0.3018238E-03
  0.5444996E+03   -0.1943086E-03   -0.1943086E-03
  0.5429645E+03   -0.6459995E-03   -0.6459995E-03
  0.5423407E+03   -0.5197565E-03   -0.5197565E-03
  0.5420547E+03   -0.7494506E-03   -0.7494506E-03
  0.5412129E+03   -0.3594338E-03   -0.3594338E-03
  0.5398000E+03   -0.4926913E-03   -0.4926913E-03
  0.5385436E+03   -0.6396098E-03   -0.6396098E-03
  0.5372605E+03   -0.4369328E-03   -0.4369328E-03
  0.5370848E+03   -0.3017909E-03   -0.3017909E-03
  0.5361579E+03   -0.3310040E-03   -0.3310040E-03
  0.5365818E+03   -0.1391513E-03   -0.1391513E-03
  0.5351269E+03   -0.6144602E-03   -0.6144602E-03
  0.5351524E+03   -0.3897088E-03   -0.3897088E-03
  0.5335912E+03   -0.4297381E-03   -0.4297381E-03
  0.5324895E+03   -0.3140124E-03   -0.3140124E-03
  0.5323771E+03   -0.4083570E-03   -0.4083570E-03
  0.5294678E+03   -0.6019134E-03   -0.6019134E-03
  0.5281873E+03   -0.6157853E-03   -0.6157853E-03
  0.5251261E+03   -0.2598754E-03   -0.2598754E-03
  0.5249126E+03   -0.5504853E-03   -0.5504853E-03
  0.5237272E+03   -0.5092684E-03   -0.5092684E-03
  0.5187144E+03   -0.3673720E-03   -0.3673720E-03
