# Real Imaginary
1.1904920214500719e+05 0.0000000000000000e+00
1.1898466428045658e+05 0.0000000000000000e+00
1.1856126439845299e+05 0.0000000000000000e+00
1.1827545721051221e+05 0.0000000000000000e+00
1.1812175748240401e+05 0.0000000000000000e+00
1.1815400121874895e+05 0.0000000000000000e+00
1.1797102846987544e+05 0.0000000000000000e+00
1.1761997327160627e+05 0.0000000000000000e+00
1.1740645161990606e+05 0.0000000000000000e+00
1.1707094493732584e+05 0.0000000000000000e+00
1.1698819823524852e+05 0.0000000000000000e+00
1.1702656216370629e+05 0.0000000000000000e+00
1.1693788082428380e+05 0.0000000000000000e+00
1.1679328004446396e+05 0.0000000000000000e+00
1.1655984937341923e+05 0.0000000000000000e+00
1.1629956673565504e+05 0.0000000000000000e+00
1.1618048454179158e+05 0.0000000000000000e+00
1.1613159377265871e+05 0.0000000000000000e+00
1.1607295020815419e+05 0.0000000000000000e+00
1.1601522016947357e+05 0.0000000000000000e+00
1.1584041437968251e+05 0.0000000000000000e+00
1.1578100058985490e+05 0.0000000000000000e+00
1.1550597420437302e+05 0.0000000000000000e+00
1.1540345491857425e+05 0.0000000000000000e+00
1.1525110401231663e+05 0.0000000000000000e+00
1.1512536590202950e+05 0.0000000000000000e+00
1.1493263740062853e+05 0.0000000000000000e+00
1.1480503547827200e+05 0.0000000000000000e+00
1.1471785303081208e+05 0.0000000000000000e+00
1.1453142542881139e+05 0.0000000000000000e+00
1.1455195069573646e+05 0.0000000000000000e+00
1.1457311389844012e+05 0.0000000000000000e+00
1.1445318561589535e+05 0.0000000000000000e+00
1.1436405139396871e+05 0.0000000000000000e+00
1.1427528064798412e+05 0.0000000000000000e+00
1.1414638653224759e+05 0.0000000000000000e+00
1.1417882043070793e+05 0.0000000000000000e+00
1.1400130609135595e+05 0.0000000000000000e+00
1.1374992419363132e+05 0.0000000000000000e+00
1.1389260201980876e+05 0.0000000000000000e+00
1.1386369888819079e+05 0.0000000000000000e+00
1.1385937562387159e+05 0.0000000000000000e+00
1.1336107314330661e+05 0.0000000000000000e+00
1.1310039420401659e+05 0.0000000000000000e+00
1.1303949974759453e+05 0.0000000000000000e+00
1.1294251326167610e+05 0.0000000000000000e+00
1.1276532260657099e+05 0.0000000000000000e+00
1.1243939117921508e+05 0.0000000000000000e+00
1.1232594852624527e+05 0.0000000000000000e+00
1.1224165897222586e+05 0.0000000000000000e+00
1.1211904711183478e+05 0.0000000000000000e+00
1.1193979079299515e+05 0.0000000000000000e+00
1.1167890115434090e+05 0.0000000000000000e+00
1.1160148161840050e+05 0.0000000000000000e+00
1.1131458215399412e+05 0.0000000000000000e+00
1.1139132595797443e+05 0.0000000000000000e+00
1.1140485984372393e+05 0.0000000000000000e+00
1.1113294182133370e+05 0.0000000000000000e+00
1.1100854216554840e+05 0.0000000000000000e+00
1.1089055226201292e+05 0.0000000000000000e+00
1.1083203881558822e+05 0.0000000000000000e+00
1.1070374603672691e+05 0.0000000000000000e+00
1.1063928934452165e+05 0.0000000000000000e+00
1.1049952050732535e+05 0.0000000000000000e+00
1.1039289546810355e+05 0.0000000000000000e+00
1.1033317582164108e+05 0.0000000000000000e+00
1.0975661900894486e+05 0.0000000000000000e+00
1.0972581810035477e+05 0.0000000000000000e+00
1.0955762996999723e+05 0.0000000000000000e+00
1.0919413116947857e+05 0.0000000000000000e+00
1.0905084504686727e+05 0.0000000000000000e+00
1.0888144511859173e+05 0.0000000000000000e+00
1.0862884523527070e+05 0.0000000000000000e+00
1.0860109530788595e+05 0.0000000000000000e+00
1.0845285130168092e+05 0.0000000000000000e+00
1.0844458050197350e+05 0.0000000000000000e+00
1.0805493004099399e+05 0.0000000000000000e+00
1.0771657762269760e+05 0.0000000000000000e+00
1.0762506874578590e+05 0.0000000000000000e+00
1.0743330099453189e+05 0.0000000000000000e+00
1.0731248769133016e+05 0.0000000000000000e+00
1.0713555676061539e+05 0.0000000000000000e+00
1.0702737076770501e+05 0.0000000000000000e+00
1.0663269797762124e+05 0.0000000000000000e+00
1.0646987018083740e+05 0.0000000000000000e+00
1.0632151394311993e+05 0.0000000000000000e+00
1.0616371217631406e+05 0.0000000000000000e+00
1.0614088117375992e+05 0.0000000000000000e+00
1.0614875036603461e+05 0.0000000000000000e+00
1.0605057427873292e+05 0.0000000000000000e+00
1.0589180670653694e+05 0.0000000000000000e+00
1.0585412744566580e+05 0.0000000000000000e+00
1.0565713998499053e+05 0.0000000000000000e+00
1.0541498916742300e+05 0.0000000000000000e+00
1.0524060219757244e+05 0.0000000000000000e+00
1.0499381973953907e+05 0.0000000000000000e+00
1.0501886112744610e+05 0.0000000000000000e+00
1.0482423456573546e+05 0.0000000000000000e+00
1.0477172773006753e+05 0.0000000000000000e+00
1.0473940312719105e+05 0.0000000000000000e+00
1.0448429150077880e+05 0.0000000000000000e+00
1.0444730984015594e+05 0.0000000000000000e+00
1.0439538897210841e+05 0.0000000000000000e+00
1.0434136439749891e+05 0.0000000000000000e+00
1.0422227450889826e+05 0.0000000000000000e+00
1.0413009156895368e+05 0.0000000000000000e+00
1.0408757635332142e+05 0.0000000000000000e+00
1.0397931278857363e+05 0.0000000000000000e+00
1.0396746099810566e+05 0.0000000000000000e+00
1.0382782450904560e+05 0.0000000000000000e+00
1.0370008180389881e+05 0.0000000000000000e+00
1.0360706190209123e+05 0.0000000000000000e+00
